1, 0.7777777778
2, 0.7777777778
3, 0.7777777778
4, 0.7777777778
5, 0.7777777778
6, 0.6666666667
7, 0.6666666667
8, 0.6666666667
9, 0.6666666667
10, 0.6666666667
11, 0.6666666667
12, 0.6666666667
13, 0.6666666667
14, 0.6666666667
15, 0.6666666667
16, 0.6666666667
17, 0.6666666667
18, 0.6666666667
19, 0.6666666667
20, 0.6666666667
21, 0.6666666667
22, 0.6666666667
23, 0.6666666667
24, 0.6666666667
25, 0.6666666667
26, 0.6666666667
27, 0.6666666667
28, 0.6666666667
29, 0.6666666667
30, 0.6666666667
31, 0.6666666667
32, 0.6666666667
33, 0.6666666667
34, 0.6666666667
35, 0.6666666667
36, 0.6666666667
37, 0.6666666667
38, 0.6666666667
39, 0.6666666667
40, 0.6666666667
41, 0.6666666667
42, 0.6666666667
43, 0.6666666667
44, 0.6666666667
45, 0.6666666667
46, 0.6666666667
47, 0.6666666667
48, 0.6666666667
49, 0.6666666667
50, 0.6666666667
51, 0.5833333333
52, 0.5833333333
53, 0.5833333333
54, 0.5833333333
55, 0.5833333333
56, 0.5833333333
57, 0.5833333333
58, 0.5833333333
59, 0.5833333333
60, 0.5833333333
61, 0.5833333333
62, 0.5833333333
63, 0.5555555556
64, 0.5555555556
65, 0.4444444444
66, 0.4444444444
67, 0.4444444444
68, 0.4444444444
69, 0.4444444444
70, 0.4444444444
71, 0.4444444444
72, 0.4444444444
73, 0.4444444444
74, 0.4444444444
75, 0.4444444444
76, 0.4444444444
77, 0.4444444444
78, 0.4444444444
79, 0.4444444444
80, 0.4444444444
81, 0.4444444444
82, 0.4444444444
83, 0.4444444444
84, 0.4444444444
85, 0.4444444444
86, 0.4444444444
87, 0.4444444444
88, 0.4444444444
89, 0.4444444444
90, 0.4444444444
91, 0.4444444444
92, 0.4444444444
93, 0.4444444444
94, 0.4444444444
95, 0.4444444444
96, 0.4444444444
97, 0.4444444444
98, 0.4444444444
99, 0.4444444444
100, 0.4444444444
101, 0.4444444444
102, 0.4444444444
103, 0.4444444444
104, 0.4444444444
105, 0.4444444444
106, 0.4444444444
107, 0.4444444444
108, 0.4444444444
109, 0.4444444444
110, 0.4444444444
111, 0.4444444444
112, 0.4444444444
113, 0.4444444444
114, 0.4444444444
115, 0.4444444444
116, 0.4444444444
117, 0.4444444444
118, 0.4444444444
119, 0.4444444444
120, 0.4444444444
121, 0.4444444444
122, 0.4444444444
123, 0.4444444444
124, 0.4444444444
125, 0.4444444444
126, 0.4444444444
127, 0.4444444444
128, 0.4444444444
129, 0.4444444444
130, 0.4444444444
131, 0.4444444444
132, 0.4444444444
133, 0.4444444444
134, 0.4444444444
135, 0.4444444444
136, 0.4444444444
137, 0.4444444444
138, 0.4444444444
139, 0.4444444444
140, 0.4444444444
141, 0.4444444444
142, 0.4444444444
143, 0.4444444444
144, 0.4444444444
145, 0.4444444444
146, 0.4444444444
147, 0.4444444444
148, 0.4444444444
149, 0.4444444444
150, 0.4444444444
151, 0.4444444444
152, 0.4444444444
153, 0.4444444444
154, 0.4444444444
155, 0.4444444444
156, 0.4444444444
157, 0.4444444444
158, 0.4444444444
159, 0.4444444444
160, 0.4444444444
161, 0.4444444444
162, 0.4444444444
163, 0.4444444444
164, 0.4444444444
165, 0.4444444444
166, 0.0000000000
