1, 0.7777777778
2, 0.7777777778
3, 0.7777777778
4, 0.7777777778
5, 0.7777777778
6, 0.7777777778
7, 0.7777777778
8, 0.7777777778
9, 0.7777777778
10, 0.7777777778
11, 0.7777777778
12, 0.7777777778
13, 0.7777777778
14, 0.7500000000
15, 0.7500000000
16, 0.7500000000
17, 0.7500000000
18, 0.7500000000
19, 0.7500000000
20, 0.7500000000
21, 0.7500000000
22, 0.7500000000
23, 0.6666666667
24, 0.6666666667
25, 0.6666666667
26, 0.6666666667
27, 0.6666666667
28, 0.6666666667
29, 0.6666666667
30, 0.6666666667
31, 0.5555555556
32, 0.5555555556
33, 0.5555555556
34, 0.5555555556
35, 0.5555555556
36, 0.5555555556
37, 0.5555555556
38, 0.5555555556
39, 0.5555555556
40, 0.5555555556
41, 0.5555555556
42, 0.5555555556
43, 0.5555555556
44, 0.5555555556
45, 0.5555555556
46, 0.5555555556
47, 0.5555555556
48, 0.5555555556
49, 0.4444444444
50, 0.4444444444
51, 0.4444444444
52, 0.4444444444
53, 0.4444444444
54, 0.4444444444
55, 0.4444444444
56, 0.4444444444
57, 0.4444444444
58, 0.4444444444
59, 0.4444444444
60, 0.4444444444
61, 0.4444444444
62, 0.4444444444
63, 0.4444444444
64, 0.4444444444
65, 0.4444444444
66, 0.4444444444
67, 0.4444444444
68, 0.4444444444
69, 0.4444444444
70, 0.4444444444
71, 0.4444444444
72, 0.4444444444
73, 0.4444444444
74, 0.4444444444
75, 0.4444444444
76, 0.4444444444
77, 0.3055555556
78, 0.3055555556
79, 0.3055555556
80, 0.3055555556
81, 0.3055555556
82, 0.3055555556
83, 0.3055555556
84, 0.3055555556
85, 0.3055555556
86, 0.3055555556
87, 0.3055555556
88, 0.3055555556
89, 0.3055555556
90, 0.3055555556
91, 0.3055555556
92, 0.3055555556
93, 0.3055555556
94, 0.3055555556
95, 0.3055555556
96, 0.0000000000
